,time,BM1,BM2,BM3,Hydro2
335,14.01.2016 23:00,0.43797299999999995,0.39668400000000004,0.388838,0.365639
336,15.01.2016 00:00,0.43082299999999996,0.398501,0.403455,0.433921
337,15.01.2016 01:00,0.436382,0.39205999999999996,0.41710200000000003,0.358297
338,15.01.2016 02:00,0.432246,0.397018,0.424543,0.368576
339,15.01.2016 03:00,0.431496,0.381867,0.420529,0.367107
340,15.01.2016 04:00,0.421732,0.39505500000000005,0.41650299999999996,0.352423
341,15.01.2016 05:00,0.43231,0.39166,0.427907,0.367107
342,15.01.2016 06:00,0.426004,0.374948,0.423073,0.173275
343,15.01.2016 07:00,0.42066099999999995,0.368778,0.41890200000000005,0.181351
344,15.01.2016 08:00,0.405122,0.367615,0.43171499999999996,0.347283
345,15.01.2016 09:00,0.399671,0.372371,0.4339,0.31864899999999996
346,15.01.2016 10:00,0.408731,0.382802,0.43636899999999995,0.22173299999999999
347,15.01.2016 11:00,0.41271,0.391971,0.42588000000000004,0.217327
348,15.01.2016 12:00,0.403675,0.395546,0.42927299999999996,0.36490500000000003
349,15.01.2016 13:00,0.433696,0.39891,0.428411,0.21806199999999998
350,15.01.2016 14:00,0.458185,0.40662600000000004,0.40865300000000004,0.475037
351,15.01.2016 15:00,0.46315500000000004,0.418968,0.41587700000000005,0.19750399999999999
352,15.01.2016 16:00,0.461741,0.429228,0.414062,0.146843
353,15.01.2016 17:00,0.45853299999999997,0.42749499999999996,0.397883,0.27973600000000004
354,15.01.2016 18:00,0.46885200000000005,0.425029,0.398084,0.14978
355,15.01.2016 19:00,0.472894,0.42302399999999996,0.401042,0.159325
356,15.01.2016 20:00,0.462668,0.405736,0.39969899999999997,0.159325
357,15.01.2016 21:00,0.457474,0.402927,0.391014,0.287812
358,15.01.2016 22:00,0.47377299999999994,0.41218699999999997,0.390094,0.283407
359,15.01.2016 23:00,0.49185,0.41541999999999996,0.392372,0.367107
360,16.01.2016 00:00,0.510559,0.42343500000000006,0.41656000000000004,0.372981
361,16.01.2016 01:00,0.526037,0.42976099999999995,0.421671,0.36196799999999996
362,16.01.2016 02:00,0.530453,0.452928,0.420584,0.36417
363,16.01.2016 03:00,0.526584,0.465062,0.41087799999999997,0.367107
364,16.01.2016 04:00,0.529555,0.47043,0.40633600000000003,0.36417
365,16.01.2016 05:00,0.529161,0.47193,0.408105,0.38619699999999996
